"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
32725337,"Ayo's Abode 2",241694782,"Karin","Brooklyn","Bedford-Stuyvesant",40.6867,-73.93835,"Entire home/apt",160,1,6,"2019-05-05",1.49,2,68
29877024,"The Art Of Living - Loft apartment",224675361,"Paula","Brooklyn","Bushwick",40.69143,-73.90993,"Entire home/apt",110,2,20,"2019-07-01",2.56,1,284
4464508,"Flatbush Gardens",23162890,"Terrance","Brooklyn","Flatbush",40.6489,-73.96374,"Private room",79,3,35,"2018-10-28",0.62,2,336
12272376,"The James Franco! Beautiful Floating Surf Safari!",9040879,"Ben","Queens","Arverne",40.59413,-73.78991,"Entire home/apt",225,1,6,"2019-06-23",0.56,2,352
33653735,"Clean and comfortable private room in NYC",27947449,"Teya","Bronx","Parkchester",40.83938,-73.85708,"Private room",45,1,10,"2019-06-16",4.92,2,352
26420626,"Ladies bedroom Bed 4",119669058,"Melissa","Brooklyn","Bedford-Stuyvesant",40.69299,-73.95675,"Shared room",38,1,21,"2019-07-04",1.77,34,365
35118554,"Huge 2x Bedroom Apt in Premium Upper West Side :)",264516826,"Sandra","Manhattan","Upper West Side",40.78373,-73.97182,"Entire home/apt",339,3,4,"2019-07-06",4,1,304
4454122,"Cozy Harlem Hideaway **",1390414,"Loryn","Manhattan","Harlem",40.81071,-73.94433,"Entire home/apt",115,2,84,"2019-06-18",1.51,1,50
28986535,"Wonderful apartment Brooklyn 1 minute to L train.",96864161,"Pedro","Brooklyn","Bushwick",40.68365,-73.90517,"Entire home/apt",129,2,38,"2019-06-25",4.73,1,192
34302049,"Bright, cozy 1 bedroom near Central Park",17831516,"Rebecca","Manhattan","East Harlem",40.78728,-73.9471,"Entire home/apt",35,30,0,"",NA,1,235
30393853,"Spacious 1 Bedroom in Historic Brownstone",49282603,"Zahid","Brooklyn","Bedford-Stuyvesant",40.69054,-73.92801,"Entire home/apt",75,7,4,"2019-06-28",0.64,1,10
27237572,"*NO GUEST SERVICE FEE* One Bedroom Suite w/ Queen Bed, Close to 51st St Subway",205031545,"Red Awning","Manhattan","Midtown",40.75444,-73.96497,"Entire home/apt",737,3,2,"2019-05-20",0.42,49,216
16323724,"UWS Landmarked Townhouse 1BR, APT 3B",106837455,"Lisa","Manhattan","Upper West Side",40.78297,-73.98141,"Entire home/apt",160,90,2,"2017-11-15",0.07,8,125
13395513,"Entire apartment in the heart of SOHO",74994238,"Godfrey","Manhattan","SoHo",40.7207,-73.99815,"Entire home/apt",76,30,10,"2019-06-11",0.31,1,30
33880288,"Perfect Location!",3128437,"Natalie","Queens","Astoria",40.75792,-73.92249,"Private room",120,1,0,"",NA,2,89
2123079,"Artist Loft Studio close to all",10577784,"Julian","Queens","Long Island City",40.76304,-73.92777,"Entire home/apt",120,3,80,"2019-07-02",1.74,2,69
34644063,"Luxurious Smart Home in Gramercy Park",55560532,"Maxim","Manhattan","Gramercy",40.73825,-73.98184,"Entire home/apt",690,2,0,"",NA,1,66
26039725,"Spa Ha Getaway",186517433,"Alvina","Manhattan","East Harlem",40.79608,-73.93335,"Entire home/apt",350,1,0,"",NA,1,90
32086758,"Large 1bedroom Apartment in the Heart of Manhattan",164242874,"Irene","Manhattan","Upper West Side",40.79481,-73.97432,"Entire home/apt",150,1,20,"2019-06-23",4.05,1,272
25338619,"Hip All Stone East Village Condo",147447438,"Chris","Manhattan","East Village",40.73139,-73.98791,"Entire home/apt",350,3,11,"2019-06-15",0.83,1,88
1226176,"Private bedroom (15 min Manhattan).",6688471,"Guillaume","Brooklyn","Bedford-Stuyvesant",40.69652,-73.93548,"Private room",60,3,13,"2019-05-15",0.22,1,294
34858480,"Beautiful 1BR, water view next to Madison Square",23046080,"Zyad","Manhattan","Chelsea",40.75295,-73.9955,"Entire home/apt",250,6,1,"2019-07-05",1,1,3
33050172,"UWS - Pre-War Building- Large space",29461390,"Sharone","Manhattan","Upper West Side",40.79288,-73.9723,"Private room",82,1,7,"2019-07-01",2.44,1,178
10070294,"Beautiful Brooklyn Apartment!",27915373,"Lukre","Brooklyn","Bedford-Stuyvesant",40.68273,-73.94786,"Private room",55,1,18,"2018-12-29",0.49,1,65
516791,"Lovely Brooklyn Apt",696306,"Bethany","Brooklyn","Kensington",40.64625,-73.97932,"Entire home/apt",90,10,33,"2019-05-22",0.39,1,269
16284453,"Cozy Oceanhill Room",43797176,"Malcolm","Brooklyn","Cypress Hills",40.67816,-73.90583,"Private room",80,2,17,"2019-05-27",0.7,1,353
10234090,"Park Slope Garden Apartment",52577563,"Rosa","Brooklyn","Sunset Park",40.6642,-73.99371,"Entire home/apt",105,5,1,"2016-01-03",0.02,3,365
3630309,"1BR Comfy Apt - 15min from Midtown",12306481,"Pao","Queens","Sunnyside",40.74493,-73.91528,"Entire home/apt",95,30,10,"2019-04-19",0.28,3,332
36106887,"Simple + Cute + Spacious Studio (Perfect for 1-2)",102848162,"Daniel","Manhattan","Upper West Side",40.78627,-73.97995,"Entire home/apt",149,1,1,"2019-07-03",1,1,189
8172995,"Open Plan & Garden Brownstone Apt",43134580,"Danielle","Manhattan","East Harlem",40.80965,-73.93912,"Entire home/apt",150,4,111,"2019-06-10",2.44,1,99
10444139,"Budget Room at Brooklyn&Breakfast",344035,"Brooklyn&   Breakfast    -Len-","Brooklyn","Prospect Heights",40.67833,-73.96904,"Private room",45,1,204,"2019-07-04",4.82,13,324
24279693,"THE BROOKLYN BLUE HOUSE 1.",183127881,"Giana","Brooklyn","Canarsie",40.6469,-73.90022,"Private room",54,1,61,"2019-05-20",4.19,4,319
21106002,"♕ Downtown Manhattan I Private Bedroom♕",151316042,"Edhar","Manhattan","Chinatown",40.71363,-73.9909,"Private room",90,1,58,"2019-06-15",2.68,2,10
32044146,"Charming Apartment in Greenpoint",138150256,"Alejandro","Brooklyn","Greenpoint",40.73324,-73.95304,"Entire home/apt",110,7,1,"2019-05-26",0.68,2,23
1975168,"Fantastic Williamsburg Waterfront!",1351409,"Katie","Brooklyn","Williamsburg",40.70978,-73.96854,"Private room",100,3,15,"2019-06-04",0.24,1,358
29190199,"Quick walk to L Train, Free Cleaning & WiFi!",105506002,"Martin & Steve","Brooklyn","Williamsburg",40.7126,-73.93982,"Private room",44,30,1,"2019-06-09",1,1,84
34436245,"Big, Sunny Room with Rooftop View-Midtown West",186302609,"Bini","Manhattan","Hell's Kitchen",40.77157,-73.99309,"Private room",150,9,0,"",NA,1,141
32234674,"Tribeca Studio w/ Gym + Pool by Blueground",107434423,"Blueground","Manhattan","Tribeca",40.71543,-74.00647,"Entire home/apt",282,30,0,"",NA,232,302
12735986,"Spacious Studio 15 min to Manhattan",69258420,"Arturo","Queens","Astoria",40.75953,-73.91182,"Entire home/apt",135,5,18,"2019-05-26",0.47,1,363
22499728,"Cozy, Comfy, Beautiful in the East Village",1355958,"Kara","Manhattan","East Village",40.72472,-73.98881,"Entire home/apt",100,2,0,"",NA,2,22
35281242,"Magical Room In the heart of Greenwich Village",141425524,"Nickolas","Manhattan","Greenwich Village",40.73081,-74.00089,"Private room",200,7,0,"",NA,1,15
15003711,"@BrooklynWhisky's: Birdsnest-Guest Room",62345,"Jaye (And Spike)","Brooklyn","South Slope",40.66211,-73.98594,"Private room",78,1,80,"2019-06-26",2.44,1,30
24845976,"""Home sweet Home :) """,187822021,"Shany","Queens","Astoria",40.7645,-73.9238,"Entire home/apt",120,30,5,"2019-03-09",0.37,1,5
20728525,"Lovely Contemporary Home away from Home",141052003,"Nicole","Queens","Jamaica",40.68503,-73.77983,"Entire home/apt",150,2,45,"2019-06-30",2.01,4,153
30521015,"Comfy Cozy",228691487,"Steven","Brooklyn","East Flatbush",40.63835,-73.94402,"Entire home/apt",90,1,39,"2019-06-23",5.44,1,141
34569686,"Sonder | 116 John | Dashing Studio + Rooftop",219517861,"Sonder (NYC)","Manhattan","Financial District",40.70714,-74.00525,"Entire home/apt",100,29,0,"",NA,327,342
29981213,"Broadway Triangle",83787104,"John","Brooklyn","Williamsburg",40.70136,-73.94423,"Private room",65,2,3,"2019-02-28",0.59,1,89
19623614,"Comfortable,3 bedroom, 2bath home away from home",138033394,"Michael & Sharon","Queens","Jamaica",40.69934,-73.78325,"Entire home/apt",150,2,85,"2019-06-30",3.52,1,132
35456622,"4 Bedroom apartment in  2 family house in Brooklyn",266749340,"Venessa","Brooklyn","Bedford-Stuyvesant",40.68919,-73.92553,"Entire home/apt",190,1,3,"2019-07-01",3,2,269
35880886,"*Modern Upper East Side Studio *",74031703,"Tanpreet","Manhattan","Upper East Side",40.76868,-73.95166,"Entire home/apt",100,1,1,"2019-06-20",1,1,134
294490,"Loft Suite @ Box House Hotel",417504,"The Box House Hotel","Brooklyn","Greenpoint",40.73857,-73.95299,"Entire home/apt",199,3,54,"2019-06-10",0.61,28,60
19731551,"CHARMING QUIET STUDIO RIGHT OFF CENTRAL PARK WEST",9293730,"Inna","Manhattan","Upper West Side",40.78469,-73.97197,"Entire home/apt",159,30,2,"2019-01-29",0.18,16,358
15974157,"Gorgeous sun drenched 2BR in Jackson Heights",1753251,"Abeer","Queens","Jackson Heights",40.75109,-73.88049,"Entire home/apt",100,4,4,"2018-11-11",0.13,1,157
10403922,"Brooklyn Park Slope Queen Bed",33213436,"Alec","Brooklyn","Gowanus",40.67991,-73.98368,"Private room",149,1,93,"2019-02-18",2.48,8,365
24244796,"ARTIST LOFT ON HISTORIC TRENDY BLOCK IN SOHO",70091196,"Frances","Manhattan","Nolita",40.72402,-73.99452,"Entire home/apt",199,2,53,"2019-07-04",4.02,1,99
23070522,"The Home away from home!!!!",60373268,"Bless M","Brooklyn","Bedford-Stuyvesant",40.6849,-73.91811,"Entire home/apt",140,3,30,"2019-06-18",1.88,1,122
24366289,"Art apartment",183707967,"Dionyssios","Manhattan","Washington Heights",40.85329,-73.9291,"Entire home/apt",150,2,29,"2019-06-21",1.96,4,127
13979694,"Cozy comfortable room near LGA&JFK#2",82367658,"John","Queens","Richmond Hill",40.69054,-73.82185,"Private room",38,3,19,"2019-06-17",0.55,5,278
33202973,"LARGE PRIVATE ROOM IN GREAT NEIGHBORHOOD! UES.",878938,"T. S.","Manhattan","Upper East Side",40.77927,-73.95165,"Private room",98,1,10,"2019-06-18",4.35,1,327
26494942,"Beautiful Room In Spacious House w/ Full Kitchen",35746135,"Lionel","Brooklyn","Kensington",40.62896,-73.97494,"Private room",70,1,34,"2019-07-01",2.74,2,1
7278762,"Private Rooftop balcony, skylight PH 2 beds",22816592,"Susi","Queens","Elmhurst",40.73626,-73.87143,"Entire home/apt",158,30,130,"2019-06-23",2.71,1,311
32305798,"Bright Spacious Full Floor Fort Greene Apartment",6771515,"Blacky","Brooklyn","Fort Greene",40.69722,-73.97204,"Entire home/apt",119,3,2,"2019-03-25",0.44,1,5
29100541,"Private Room, Bath & Entry w/ Free Parking in NYC",22175061,"Suket","Queens","Forest Hills",40.72096,-73.8539,"Entire home/apt",99,2,44,"2019-07-01",4.94,2,35
36334586,"4min walk to Times Square! Cozy and very clean!",262999899,"Eduard","Manhattan","Hell's Kitchen",40.75941,-73.99179,"Entire home/apt",239,7,0,"",NA,1,77
921624,"Rare Spacious Quiet Prime Williamsburg Duplex Loft",4955560,"Emmanuel","Brooklyn","Williamsburg",40.71579,-73.9588,"Entire home/apt",220,4,22,"2019-02-23",0.3,1,8
34394888,"Room w/ lots of Natural Light. Near 69st 7 train.",137358866,"Kazuya","Queens","Woodside",40.743,-73.89444,"Private room",47,30,0,"",NA,103,246
33288760,"Bright, spacious Brooklyn Loft with large terrace",1825325,"Benny","Brooklyn","Bedford-Stuyvesant",40.69295,-73.94494,"Entire home/apt",80,90,0,"",NA,1,41
14274809,"Amazing Location 2 BR 2 Full Bath East Village",7118541,"Jared","Manhattan","East Village",40.72714,-73.98668,"Entire home/apt",316,3,74,"2019-06-08",2.19,1,348
20639311,"Modern, Quiet & Ultra Clean 1 BDRM Steps Subway",34379227,"Jamie","Queens","Sunnyside",40.74317,-73.92532,"Entire home/apt",140,3,40,"2019-07-02",1.76,1,42
32865732,"Park views and city fun for July & August",11175,"Teri","Brooklyn","Prospect-Lefferts Gardens",40.6622,-73.96208,"Entire home/apt",130,30,0,"",NA,1,129
34999688,"Modern Home 3 bed/1 bath 10 minutes to Manhattan",99410435,"Joshua","Brooklyn","Williamsburg",40.71344,-73.94612,"Entire home/apt",295,2,1,"2019-06-16",1,3,321
822016,"1BR w/private bath in modern Prospect Heights apt",61873,"Seema","Brooklyn","Crown Heights",40.67231,-73.96032,"Private room",90,2,24,"2019-07-03",0.3,1,30
15720449,"Luxury Building - Private Room",101550977,"Myko","Manhattan","Financial District",40.70602,-74.00891,"Private room",90,4,61,"2019-05-29",1.9,2,246
31497697,"Cozy Manhattan 1-Bedrm, Ground floor, 24hr checkin",218352095,"Emma","Manhattan","Upper East Side",40.78132,-73.94723,"Private room",75,4,15,"2019-07-06",2.66,1,21
28431690,"Brand New Luxury Apartment, Tons of Outdoor Space",157703622,"John","Manhattan","Lower East Side",40.71821,-73.98914,"Entire home/apt",225,30,2,"2019-02-23",0.23,2,188
22587295,"Luxury apartment in beautiful Boerum Hill!",21784449,"Stephanie","Brooklyn","Boerum Hill",40.68611,-73.98336,"Entire home/apt",175,3,46,"2019-06-20",2.84,1,170
32980398,"Your own sanctuary! Private Floor, 3min to subway",5338560,"Daniella","Brooklyn","Bedford-Stuyvesant",40.67812,-73.91465,"Entire home/apt",95,2,14,"2019-07-07",4.2,1,275
33431687,"Charming Garden Apt Close to Central Park",25282730,"Zac","Manhattan","Harlem",40.80653,-73.94942,"Entire home/apt",160,1,15,"2019-06-30",5.23,1,9
13821190,"Private room in Astoria, NY",81430151,"Liliana","Queens","Astoria",40.75528,-73.91628,"Private room",55,2,41,"2019-06-02",1.19,1,278
21825923,"Beautiful, Lovely W. Village Room for Females!",93705483,"Andrea","Manhattan","West Village",40.73158,-74.00151,"Private room",138,2,92,"2019-06-24",4.65,2,60
35352171,"Gorgeous 3BR townhouse+backyard! Close to subway!",10664416,"Ben","Brooklyn","Bedford-Stuyvesant",40.68598,-73.91997,"Entire home/apt",200,3,0,"",NA,2,41
8595149,"Prime location, Renovated,Inspiring",45231777,"Elena","Manhattan","Upper East Side",40.76517,-73.96665,"Entire home/apt",150,2,134,"2019-06-28",2.95,1,36
32990481,"Cute & Close to Everything! Plus a Patio!",10888067,"Christina","Manhattan","SoHo",40.72697,-74.00409,"Entire home/apt",150,3,13,"2019-06-24",3.86,1,9
22237320,"Modern Room in Coliving/15min walk to Williamsburg",159811367,"Sergii","Brooklyn","Bedford-Stuyvesant",40.69676,-73.93959,"Shared room",35,30,4,"2018-08-16",0.22,10,327
8133275,"Victorian House near Brooklyn College",33519200,"George","Brooklyn","East Flatbush",40.63939,-73.94988,"Entire home/apt",97,2,100,"2019-06-30",2.15,1,307
11219289,"A big Sunny Room.",58453451,"Michael","Brooklyn","East New York",40.67327,-73.8872,"Private room",33,1,147,"2019-07-02",4.08,2,231
3743048,"*WARM*Beautiful*Room*ST. GEORGE steps to ferry!",19143974,"Meghan","Staten Island","St. George",40.64408,-74.07834,"Private room",58,3,93,"2019-05-06",2.1,1,279
29453027,"BEST LOCATION!! Whole Apartment with Backyard!!",219782181,"Vince","Manhattan","Lower East Side",40.71489,-73.98511,"Entire home/apt",165,2,6,"2019-06-08",0.92,3,83
15974364,"Colorful, Sun-filled ""Gypsy Cave"" Bedroom in 3BR",92272,"Kristin","Manhattan","Gramercy",40.73266,-73.98412,"Private room",75,2,18,"2019-05-17",0.88,3,62
19015592,"Spacious, Quiet, Cozy Art-Filled Chelsea Apartment",22221213,"George","Manhattan","Chelsea",40.74183,-73.99878,"Entire home/apt",350,2,10,"2019-06-23",0.72,1,104
11363349,"Cute bedroom in the East Village",29392554,"Yana","Manhattan","East Village",40.72916,-73.97816,"Private room",75,120,0,"",NA,1,173
35540762,"驿站",239139334,"Fang","Queens","Bayside",40.76883,-73.78707,"Private room",49,1,4,"2019-07-08",4,3,345
6209994,"4500 SQ FT Quiet Brooklyn Loft for Shoots & Events",319077,"Shell","Brooklyn","Clinton Hill",40.68556,-73.96238,"Entire home/apt",750,1,15,"2019-05-19",0.34,4,364
21504803,"Modern Industrial Williamsburg 1br Apt on Bedford",156249849,"Nicole","Brooklyn","Williamsburg",40.71873,-73.95535,"Entire home/apt",80,2,18,"2019-05-19",0.88,1,12
28510832,"Private 2 BR apartment near train",67987135,"Siyi","Brooklyn","Bedford-Stuyvesant",40.69105,-73.93723,"Entire home/apt",139,1,8,"2019-04-22",0.86,9,118
27774740,"Entire Garden apartment in Brownstone",60928518,"Evelyn","Brooklyn","Carroll Gardens",40.67982,-74.00038,"Entire home/apt",185,2,25,"2019-06-19",2.42,1,17
31204536,"Private guest suite on magnificent Brooklyn block",66813379,"Reuven","Brooklyn","Crown Heights",40.66644,-73.94665,"Entire home/apt",130,2,10,"2019-06-22",1.95,2,96
18856302,"Immaculate and beautiful 2 BDR private apartment",130618404,"Rachel","Brooklyn","Crown Heights",40.67155,-73.94189,"Entire home/apt",109,1,93,"2019-06-30",3.66,1,79
16382645,"Amazing ONE bedroom. Lots of light and style",13043232,"Wendy","Manhattan","Greenwich Village",40.72934,-74.00025,"Entire home/apt",230,5,14,"2019-04-17",0.45,1,9
33061311,"Decatur street Limestone an Urban Zen  experience",7289570,"Shelley","Brooklyn","Bedford-Stuyvesant",40.68382,-73.9204,"Entire home/apt",150,3,15,"2019-07-01",4.89,1,75
14854002,"Master bedroom with king size bed and private bath",3274903,"Vicky","Queens","Sunnyside",40.73825,-73.92919,"Private room",76,3,9,"2019-06-16",0.97,1,112
35474830,"Huge room in Brooklyn for rent",147228245,"Evelyn","Brooklyn","Sunset Park",40.64658,-74.00986,"Private room",38,10,0,"",NA,1,67
12681206,"Very big room in Designed apt.15 mins to Manhattan",68909853,"Belgin","Queens","Sunnyside",40.73944,-73.92687,"Private room",80,2,53,"2019-06-09",1.37,1,364
910976,"Gorgeous PermaGO HOMES™ - FiDi - Room 2/2",4887492,"Gershwyn","Manhattan","Financial District",40.71078,-74.00995,"Private room",160,3,24,"2018-02-12",0.31,2,352
25291991,"Cozy Private Room",34954769,"Elizabeth","Manhattan","Harlem",40.81626,-73.95862,"Private room",100,2,1,"2018-12-02",0.14,1,86
3486103,"Best of Brooklyn & 5 min to Manhattan!",3841446,"Tony","Brooklyn","Williamsburg",40.71023,-73.95688,"Entire home/apt",109,2,214,"2019-06-27",4.58,1,127
24246704,"NEAR COLUMBIA PRESBYTERIAN HOSP. Student&Visitor",25237492,"Juliana","Manhattan","Washington Heights",40.84103,-73.94063,"Private room",65,30,3,"2018-12-07",0.26,34,311
7125699,"East Williamsburg Artist Retreat",19187413,"Melissa","Brooklyn","Williamsburg",40.70485,-73.93863,"Private room",60,20,0,"",NA,2,88
848220,"LUXURY APT w PRIVATE GARDEN NYC UES",4425694,"Gregory","Manhattan","Upper East Side",40.76714,-73.95922,"Entire home/apt",160,1,187,"2019-05-24",2.36,1,221
28270500,"REGO PARK HOUSE NEXT TO ALL",67376966,"Lucky","Queens","Rego Park",40.73095,-73.85706,"Entire home/apt",268,2,2,"2019-05-20",0.76,3,5
6808818,"Big Room With Piano & Tin Ceilings",23582893,"Laramie","Brooklyn","Bushwick",40.68908,-73.91452,"Private room",61,2,59,"2019-06-23",1.22,8,102
6718257,"Home 4 Medical Professionals - The ""Clinomania""",26377263,"Stat","Brooklyn","East Flatbush",40.66079,-73.9342,"Private room",48,30,2,"2018-09-22",0.06,43,249
28368404,"Penthouse living 1 single room 4 a night or 2!!!",125320407,"Sata","Queens","Jamaica",40.70507,-73.80424,"Private room",225,1,1,"2018-10-07",0.11,5,364
32574801,"Home away from home.",244808289,"Ann","Queens","Jamaica",40.67931,-73.80149,"Private room",50,3,0,"",NA,1,74
35715171,"Host yr PARTY in style -Manhattan ROOF TOP for 25",71276635,"Joe","Manhattan","Washington Heights",40.83571,-73.94179,"Entire home/apt",750,1,1,"2019-07-07",1,5,364
24217712,"Diamond in the Art of Bushwick 1 block to M Subway",842091,"Megwyn","Brooklyn","Bushwick",40.70081,-73.92494,"Private room",47,3,55,"2019-06-27",3.67,2,12
28031322,"Staten Island Gem,  4 bedroom duplex in St. George",196770644,"Rafael","Staten Island","Stapleton",40.63556,-74.07623,"Entire home/apt",150,2,27,"2019-07-01",2.74,1,259
35069936,"Gorgeous Apartment near Time Square",263896143,"Valeria","Manhattan","Hell's Kitchen",40.76256,-73.9904,"Entire home/apt",390,3,3,"2019-06-19",2.57,1,43
29105910,"HABITACION PRIVADA PARA TI EN NYC.. PRIVATE ROOM",115734913,"Nahi","Bronx","Fordham",40.85791,-73.89528,"Private room",39,2,24,"2019-06-22",2.73,1,211
28888147,"NEW Lofty 1bedroom UpperEast Side",43825799,"Anthony","Manhattan","Midtown",40.75896,-73.96251,"Entire home/apt",235,2,37,"2019-07-01",4.19,1,135
19644363,"Spacious 2 bedroom railroad apartment",114621718,"Hope","Brooklyn","Gowanus",40.67718,-73.98513,"Entire home/apt",225,1,67,"2019-06-29",2.98,2,350
13113202,"Private room with detached private bathroom",69427329,"Michelle & Eddie","Queens","Elmhurst",40.73849,-73.87606,"Private room",49,1,65,"2019-07-01",1.7,6,355
